platform_post_id,author_handle,label,p_offensive,p_hate,hate_flag,lexicon_hits,lexicon_categories,fp_risk,engagement,text
2075257125186445363,NeShienu,neither,0.24560628831386566,0.002292357850819826,False,['madimoni'],['dehumanisation'],medium,21,"Musalia Mudavadi has Never hustled in his political life. He believes in through pass opportunities 

He was first introduced into politics in 1989 following a family tragedy when his Father Died. He was only 28 yrs.

He was pushed to Vie for MP seat sabatia Constituency out of sympathy He was just Elected. His Father was a good man and therefore He leveraged on His Father's legacies to get free things.

After Saitoti's Resignation, He took advantage of the Feud between moi and Saitoti and Became the shortest serving Vice president.

In 2013 Uhuruto Tricked him that He was their preferred presidential candidate on a mere Fact that they had a case in Icc and therefore they won't Contest. Uhuru later publicity admitted that He had not endorsed him. It was the work of the Devil....the Famous Madimoni.

Now it's Emerging  that Ruto had promised to make him president 2032.. what amazes us is that currently the promise has been shifted to Wetangula and not him.

Today He appear Man under Siege or Siekenye.

The Rise of EDWIN SIFUNA is giving him Pressure...He's wondering how such a young man has just risen like that and He has been in politics about  37 yrs but has never enjoyed such a powerful moment Sifuna is.

Mudavadi Believes that national leaders must be old not Young, to him, Sifuna should wait. But the youths of this Country are saying Sifuna Hadi kwa ballot and yeye ndio Rais Mrarajiwa."
2077807282289508578,Gukawakiambu,neither,0.18415795266628265,0.002329115988686681,False,['kimeumana'],['veiled_threat'],medium,0,@_KithureKindiki kimeumana https://t.co/TdoYgpxk0n
2078891488398958705,DaSignior,neither,0.2333274632692337,0.0026310717221349478,False,['kwekwe'],['dehumanisation'],medium,0,"@OleItumbi Before anything else,,tell us about that kwekwe squad being protected by police."
2074373973660324107,KahoyaMuiru,neither,0.12199420481920242,0.0031691836193203926,False,['kimeumana'],['veiled_threat'],medium,0,Kimeumana https://t.co/u1NEq1nl8q
2075174563302764715,LabanMbunya,neither,0.19804750382900238,0.003412984311580658,False,['kimeumana'],['veiled_threat'],medium,1,"SEMA KIMEUMANA!

The United Opposition and Linda Mwananchi seem happy to create and fuel animosity at every turn by endorsing Edwin Sifuna. 

Rigathi Gachagua appears to have set aside his own presidential ambitions to back Fred Matiang'i. 

Meanwhile Kalonzo and Wamalwa have been pushed aside, though perhaps not permanently.

The public disagreement between George Natembeya and Eugene Wamalwa paints a bad picture for the opposition but hands the government a big advantage. 

Natembeya is ready to mount a full force campaign alongside the energetic Linda Mwananchi movement.

Eugene Wamalwa clearly feels sidelined in the current arrangement, which seems to favour only Fred Matiang'i, Edwin Sifuna and Kalonzo Musyoka as the main presidential contenders.

Justin Muturi also looks to have fallen out with Rigathi Gachagua. He is increasingly becoming ungovernable within this United Opposition setup and could soon show them the real birds of Kang'ethe.

The ticket might end up with Edwin Sifuna versus Ruto!"
2074431632874856819,bonifacemwangi,neither,0.23116034269332886,0.004062830004841089,False,['kwekwe'],['dehumanisation'],medium,1953,"𝐎𝐭𝐡𝐞𝐫 𝐜𝐨𝐮𝐧𝐭𝐫𝐢𝐞𝐬 𝐡𝐚𝐯𝐞 𝐦𝐚𝐟𝐢𝐚. 𝐈𝐧 𝐊𝐞𝐧𝐲𝐚, 𝐭𝐡𝐞 𝐦𝐚𝐟𝐢𝐚 𝐡𝐚𝐯𝐞 𝐚 𝐜𝐨𝐮𝐧𝐭𝐫𝐲.

In October 2013, a man called Bogonko Bosire disappeared.  Bogonko, previously a writer with Agence France-Presse, became a blogger for hire after losing his job. He ran a website, Jackal News, where it is said he would post articles for a round of beer. One of the posts he was hired to publish was a leak of the names of witnesses lined up to testify against then President Uhuru Kenyatta and his deputy, William Ruto, at the International Criminal Court (ICC), for their alleged roles in the 2007-2008 post-election violence.
 
Not long after - probably because of the incriminating knowledge he possessed - Bogonko mysteriously disappeared from the face of the earth. He was abducted, murdered, and his body was never found. Three months later, in December the same year, Albert Muriuki went missing from State House, Nairobi.  Muriuki had worked as an intern at the International Criminal Court (ICC) before being appointed to State House. Bogonko and Muriuki were “disappeared” after finishing their dirty job of publicly exposing ICC witnesses.
 
Many of the witnesses recanted their testimonies after being threatened, while others were paid off. A killer police squad called Kwekwe was formed to hunt down and kill the stubborn ones who refused to recant.  The ICC suspects knew who to kill or target because they had a hit list The Kwekwe squad officers were also eliminated after killing the witnesses. The ICC suspects hired a “cleaner” to eliminate the men they had used to do their dirty job.

While Bogonko and Muriuki likely got what they deserved for sleeping with the devil, there are four women who dared to resist the rich and powerful and did not deserve to be murdered.
 
Nancy Waithera, an employee of the National Hospital Insurance Fund (NHIF), was taken out by a sniper as she walked along Kaunda Street in Nairobi on February 17, 2023. She was a whistleblower in a Ksh 1.1 billion scandal involving NHIF CEO Geoffrey Mwangi, who had initially been suspended but returned after he was cleared by the court. Her killers are still walking scot-free.
 
On July 15, 2021, 67-year-old environmental activist Joannah Stutchbury was shot six times outside her Kiambu home as she got out of her car to clear the driveway, which had been blocked by tree branches.  At the time, the Director of Criminal Investigations (DCI), George Kinoti, said preliminary investigations indicated that Stutchbury might have been killed for her resistance to the encroachment and illegal construction of a road, and the grabbing of Kiambu forest.
 
Earlier in March of the same year, the body of a senior officer with the National Land Commission (NLC), Jennifer Itumbi Wambua, was discovered in a field in Ngong after she had been reported missing on March 12. Wambua was a key witness in a case where a deputy governor and a former top civil servant were charged with conspiring to defraud the government of Ksh 122.3 million.
Recently, another mysterious disappearance has hit the headlines. Esther Wairimu is the most senior legal officer at Kenya Forest Service HQ on Kiambu Road. She has served in the position for over 10 years.
On Tuesday, June 9, 2026, she reportedly arrived home from work and told her family that she was feeling uncomfortable after being asked to sign certain documents in the office. She vowed not to return to work.

Nevertheless, she reported to work at approximately 10 a.m. the following day and worked until around 2 p.m. when she left for her home in Juja. Upon reaching Juja town, she alighted from the vehicle she was travelling in and went into Senate Hotel to check out the gym, and disappeared.
For the past three weeks, search efforts by her family, friends, and colleagues have yielded no results. They combed the area around Juja on foot, by vehicle, and even with drones, but to no avail. She disappeared at a time when there are many attempts to grab public land, including inside the forest where she worked, Karura Forest. Yesterday, her decomposing body was found in a forest in Gatundu. She had been abducted and murdered.

In July 2022, two Indian nationals, Mohamed Zaid Sami Kidwai and Zulfiqar Ahmed Khan, alongside their Kenyan taxi driver Nicodemus Mwania Mwange were shot and killed by the police. When Ruto became president, he ordered the police officers charged with the killing to be prosecuted. Officers from the Special Service Unit who had abducted the three men, and those from the National Intelligence Service who had helped do the tracking, were arrested. Additionally, Kenya Wildlife Service officers who had helped dispose of the remains where they would be eaten by wild animals, were also charged. So, to the men and women carrying out abductions and assassinations on orders from above, you will face your day in court."
2074467817785803014,UtuNaUzalendoKE,neither,0.24606682360172272,0.004233581479638815,False,['kwekwe'],['dehumanisation'],medium,8,"1/2

Other countries have mafia. In Kenya, the mafia have a country.
 
In October 2013, a man called Bogonko Bosire disappeared. Bogonko, previously a writer with Agence France-Presse, became a blogger for hire after losing his job. He ran a website, Jackal News, where it is said he would post articles for a round of beer. One of the posts he was hired to publish was a leak of the names of witnesses lined up to testify against then President Uhuru Kenyatta and his deputy, William Ruto, at the International Criminal Court (ICC), for their alleged roles in the 2007-2008 post-election violence.
 
Not long after - probably because of the incriminating knowledge he possessed - Bogonko mysteriously disappeared from the face of the earth. He was abducted, murdered, and his body was never found. Three months later, in December the same year, Albert Muriuki went missing from State House, Nairobi.  Muriuki had worked as an intern at the International Criminal Court (ICC) before being appointed to State House. Bogonko and Muriuki were “disappeared” after finishing their dirty job of publicly exposing ICC witnesses. 
 
Many of the witnesses recanted their testimonies after being threatened, while others were paid off. A killer police squad called Kwekwe was formed to hunt down and kill the stubborn ones who refused to recant. The ICC suspects knew who to kill or target because they had a hit list. The Kwekwe squad officers were also eliminated after killing the witnesses. The ICC suspects hired a “cleaner” to eliminate the men they had used to do their dirty job.
 
While Bogonko and Muriuki likely got what they deserved for sleeping with the devil, there are four women who dared to resist the rich and powerful and did not deserve to be murdered.

Nancy Waithera, an employee of the National Hospital Insurance Fund (NHIF), was taken out by a sniper as she walked along Kaunda Street in Nairobi on February 17, 2023. She was a whistleblower in a Ksh1.1 billion scandal involving NHIF CEO Geoffrey Mwangi, who had initially been suspended but returned after he was cleared by the court. Her killers are still walking scot-free. 
 
On July 15, 2021, 67-year-old environmental activist Joannah Stutchbury was shot six times outside her Kiambu home as she got out of her car to clear the driveway, which had been blocked by tree branches.  At the time, the Director of Criminal Investigations (DCI), George Kinoti, said preliminary investigations indicated that Stutchbury might have been killed for her resistance to the encroachment and illegal construction of a road, and the grabbing of Kiambu forest. 
 
Earlier in March of the same year, the body of a senior officer with the National Land Commission (NLC), Jennifer Itumbi Wambua, was discovered in a field in Ngong after she had been reported missing on March 12. Wambua was a key witness in a case where a deputy governor and a former top civil servant were charged with conspiring to defraud the government of Ksh 122.3 million.

Recently, another mysterious disappearance has hit the headlines. Esther Wairimu is the most senior legal officer at Kenya Forest Service HQ on Kiambu Road. She has served in the position for over 10 years.

On Tuesday, June 9, 2026, she reportedly arrived home from work and told her family that she was feeling uncomfortable after being asked to sign certain documents in the office. She vowed not to return to work.

Nevertheless, she reported to work at approximately 10 a.m. the following day and worked until around 2 p.m. when she left for her home in Juja. Upon reaching Juja town, she alighted from the vehicle she was travelling in and went into Senate Hotel to check out the gym, and disappeared. 

For the past three weeks, search efforts by her family, friends, and colleagues have yielded no results. They combed the area around Juja on foot, by vehicle, and even with drones, but to no avail. 

By Boniface Mwangi"
2074145087139795433,KahoyaMuiru,neither,0.06545115262269974,0.004557628650218248,False,['kimeumana'],['veiled_threat'],medium,0,Kimeumana ile mbaya
2073461393559273786,tonykaromo,neither,0.34847280383110046,0.0057774493470788,False,['kwekwe'],['dehumanisation'],medium,2253,"Man sounds warning to goons recounting how he was part of the 2008 outfit that was used by government for similar dirty work as today. 

He recounts how Michuki had Mungiki, Raila had Taliban and Nyachae had Chinkororo and the turf wars that followed after elections, then Kwekwe squad........."
2077702771843776768,Baddie61081M,neither,0.2895113527774811,0.0066344584338366985,False,['kimeumana'],['veiled_threat'],medium,2,"Sema kimeumana 😂😂😂
#WANTAM
#RUTOMUSTGO"
2072647909204496700,eastafricatv,neither,0.08656135946512222,0.008139992132782936,False,['waondoke'],['expulsion'],medium,49,"#HABARI Zaidi ya watu 900 wamekamatwa kufuatia maandamano ya kitaifa yaliyofanyika Jumanne nchini Afrika Kusini kupinga uwepo wa wahamiaji wasio na nyaraka halali.

Ingawa maandamano mengi yalikuwa ya amani, baadhi ya maeneo yalishuhudia vurugu na uporaji wa maduka yanayomilikiwa na raia wa kigeni.

Naibu Kamishna wa Kitaifa wa Polisi, Tebello Mosikili, amesema maandamano 108 kati ya 120 yaliyofanyika yalikuwa ya amani, huku 12 yakihitaji polisi kuingilia kati.

Alieleza kuwa waliokamatwa wanakabiliwa na tuhuma mbalimbali ikiwemo ukiukaji wa sheria za uhamiaji, kufanya vurugu hadharani, kuwaficha wahamiaji wasio na vibali halali na wizi.

Polisi pia wamethibitisha kuwa mtu mmoja aliuawa kwa kupigwa risasi katika eneo la Alexandra, mjini Johannesburg, wakati wa vurugu zilizohusisha uporaji wa maduka.

Aidha, mamlaka zilipeleka askari wa ziada katika majimbo matano kati ya tisa ya nchi hiyo ili kuimarisha usalama, huku wanajeshi wakitumwa katika eneo la Hillbrow, Johannesburg.

Katika mji wa Durban, polisi wanaendelea kuchunguza kifo cha raia mmoja wa kigeni aliyedaiwa kujirusha kutoka ghorofa ya nane ya jengo moja kutokana na hofu ya kushambuliwa.

Maandamano hayo yaliandaliwa kufuatia kumalizika kwa muda uliowekwa na kundi linalopinga wahamiaji, lililotaka wahamiaji wasiokuwa na vibali halali waondoke nchini humo.
#EastAfricaTV"
2078727866326356377,DavidNdii,neither,0.23165078461170197,0.013110972940921783,False,['uthamaki'],['othering'],medium,36,Ol Kalou by-election pitted two wannabe tribal kingpins one fronting patrimonial politics a.k.a “politics of the belly” and the other uthamaki (Kikuyu supremacist) ideology. Uthamaki won the battle. Both lost the war. Their political careers will end in August 2027.
2078858452546269239,DKafence,neither,0.09965366125106812,0.015089495107531548,False,['kimeumana'],['veiled_threat'],medium,3,"RT @GitahiJcgitahi: Tribal talk won't win you elections 2027
So now we go back to 1960s elder sayings? Growth pls
Kikuyu supported Ruto in 2022 now because kimeumana they start remembering what their elders were saying about Kikuyu. https://t.co/lBD1MlLRP1"
2079143747502149674,tweetbyKenOduor,neither,0.24223726987838745,0.06608695536851883,False,['uthamaki'],['othering'],medium,3,"@djzabu @davidmakali1 @rigathi Boss, other tribes will rule this nation too whether uthamaki likes it or not. It’s that simple."
2078574903079395541,GitahiJcgitahi,neither,0.2582494616508484,0.07755187153816223,False,['kimeumana'],['veiled_threat'],medium,37,"Tribal talk won't win you elections 2027
So now we go back to 1960s elder sayings? Growth pls
Kikuyu supported Ruto in 2022 now because kimeumana they start remembering what their elders were saying about Kikuyu. https://t.co/lBD1MlLRP1"
