platform_post_id,lexicon_hits,lexicon_categories,dehumanisation_score,violence_call_score,othering_score,political_criticism_score,model,scored_at,dt,platform,author_id,author_handle,created_at,text
2075136105389727749,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:05:18.729525+01:00,2026-07-18,x,822904659090243585,endomaster2,2026-07-09 09:32:56+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075134141025099783,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:05:18.729525+01:00,2026-07-18,x,548232056,MwanaWaGiningi,2026-07-09 09:25:08+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075152514547101865,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:46:47.651798+01:00,2026-07-18,x,256536659,rbmuthoni,2026-07-09 10:38:08+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075188964655284719,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,1255716507054735361,GikungaFoReal,2026-07-09 13:02:58+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075194821040275966,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,1555944573180022793,Hoffman_Kulo,2026-07-09 13:26:15+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075179985241850072,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,2568222725,ItsKhaemba,2026-07-09 12:27:18+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075148344398155840,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-17 23:44:38.059131+01:00,2026-07-17,x,1840445575721779200,DairyOlash98612,2026-07-09 10:21:34+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075149051452964881,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,394577652,Dougbosky,2026-07-09 10:24:22+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075167648401510790,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,1908112816437174273,LeonardOmo78015,2026-07-09 11:38:16+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075163114975232232,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,1250464876050427906,kahuro_sam,2026-07-09 11:20:15+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075154166599582174,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,718904946125578240,only1ritz,2026-07-09 10:44:42+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075093092403986538,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,271456846,kingethuk,2026-07-09 06:42:01+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075123846668062987,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,583930171,reggaeholic_,2026-07-09 08:44:13+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075110081268416878,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,2906116491,_Kaumoni,2026-07-09 07:49:31+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075123519818477914,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,2227193146,Sirdemmmm,2026-07-09 08:42:55+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075131508612841558,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,987156363519381509,chappie_unreal,2026-07-09 09:14:40+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075131241628680200,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,1636083651937968128,Kakiaj337554,2026-07-09 09:13:36+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075212967906251010,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,572659106,Kdmuya,2026-07-09 14:38:21+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075286981102243893,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:46:47.651798+01:00,2026-07-18,x,2568792910,Bantuu001,2026-07-09 19:32:27+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075155564540117468,[],[],0.9603518843650818,0.9941574335098267,0.5568816065788269,0.33361178636550903,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-17 23:44:38.059131+01:00,2026-07-17,x,731264390,duke_smyles,2026-07-09 10:50:15+01:00,"RT @ConradKulo: If Gachagua is running extortion rings and commanding ""gangs and goons"" as CS Murkomen claims,"
2075271041983631379,[],[],0.9905874133110046,0.9941573739051819,0.6820445656776428,0.08407820761203766,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 04:54:10.605833+01:00,2026-07-18,x,2047076115953381376,bohring13,2026-07-09 18:29:07+01:00,@n0ynzz @Ms0_73z soutenir un connard pour tirer dans une balle 😹😹😹😹
2076785516280782894,[],[],0.9844264388084412,0.9941118955612183,0.5855751633644104,0.3900691568851471,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 04:54:10.605833+01:00,2026-07-18,x,1809181650137530368,NashLemar,2026-07-13 22:47:06+01:00,@StandardKenya DCP is now manufacturing violence to avoid losing the elections 😹😹😹 the vote is on whether you 
2075879077005627462,[],[],0.978538990020752,0.9935243129730225,0.16416440904140472,0.231440469622612,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-17 23:44:38.059131+01:00,2026-07-17,x,4177497267,ItsNguiNzuve,2026-07-11 10:45:14+01:00,Linda Mwananchi accuses Ruto regime and IEBC of plotting violence to sabotage Ol Kalou by-election as they vow
2076329768979755287,[],[],0.929248034954071,0.9934611320495605,0.7798252701759338,0.09672711789608002,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:52:51.259355+01:00,2026-07-18,x,997049451721187328,Afrison04864111,2026-07-12 16:36:07+01:00,@WilliamsRuto You’re always wanting something or stealing or grabbing and killing. You’re so greedy just like 
2078239863154126980,[],[],0.9677015542984009,0.993333101272583,0.3150770366191864,0.15815404057502747,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 08:03:28.493591+01:00,2026-07-18,x,1804034914368585728,georgem43542271,2026-07-17 23:06:09+01:00,"@tonykaromo These pple impeached gachagua,passed finance bill 2024 leading to the death of gen z,passed all th"
2072799922387096016,[],[],0.947368860244751,0.9932419657707214,0.5170831680297852,0.22592855989933014,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:05:18.729525+01:00,2026-07-18,x,1301543595183403009,wale_ni_sisi,2026-07-02 22:49:46+01:00,"RT @generali_osumo: @kipmurkomen WEWE MATAKO!

IT'S YOU PLANNING VIOLENCE AND BLAMING GACHAGUA.

WE WILL SEE W"
2077604888733790324,[],[],0.9849852919578552,0.9931495189666748,0.7026321291923523,0.33111974596977234,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-17 22:41:40.017949+01:00,2026-07-17,x,1971012763527888896,M_O_Clock,2026-07-16 05:03:00+01:00,"@RepSusieLee You could’ve just tweeted, “Today, I voted to support occupation, genocide, and aparthied.”"
2070204710485922261,[],[],0.9824736714363098,0.9930961728096008,0.8741578459739685,0.27537932991981506,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 04:54:10.605833+01:00,2026-07-18,x,958317654552514561,Western_Wolf8,2026-06-25 18:57:20+01:00,"If kikuyus forgave and forget that William Ruto actually,burnt them in a church in 2007,they will likely forgi"
2076280028149481944,[],[],0.9770336151123047,0.9928786158561707,0.6104534864425659,0.03835797682404518,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:24:22.512007+01:00,2026-07-18,x,50242372,IAMRAPCHA,2026-07-12 13:18:28+01:00,"Yaani CS anatuma mbogi iko mpaka na mishale ku-attack viongozi wa Linda Mwananchi huko Kisumu 

Hii serikali y"
2072462935922757803,[],[],0.9618037939071655,0.9928091764450073,0.5365557670593262,0.1961035579442978,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 00:50:04.753376+01:00,2026-07-17,x,1681991424231833600,generali_osumo,2026-07-02 00:30:43+01:00,"@kipmurkomen WEWE MATAKO!

IT'S YOU PLANNING VIOLENCE AND BLAMING GACHAGUA.

WE WILL SEE WHO WLL SEE BETWEEN Y"
2077167661725737300,[],[],0.9774785041809082,0.9920773506164551,0.7898219227790833,0.17370392382144928,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:50:55.532817+01:00,2026-07-18,x,943765031455518720,DualityXrp,2026-07-15 00:05:37+01:00,@RoKhanna @RepThomasMassie Ro Khanna is effectively calling for a second holocaust after his publicity stunt i
2076339299662852387,[],[],0.9911268949508667,0.992061972618103,0.38630032539367676,0.0313507579267025,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:24:22.512007+01:00,2026-07-18,x,1057902407655526400,KTNNewsKE,2026-07-12 17:14:00+01:00,Mrengo wa upinzani sasa unasema utawapa Wakenya mgombea wa urais baada ya mashauriano thabiti. Haya yanajiri h
2077496812882305231,[],[],0.9851575493812561,0.9918595552444458,0.5045164823532104,0.20822922885417938,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:46:47.651798+01:00,2026-07-18,x,1122623265673891840,TrackAIPAC,2026-07-15 21:53:32+01:00,@RepSusieLee Susie Lee supports funneling billions of our tax dollars to Israel to fund forever wars and genoc
2075761245274472502,[],[],0.9870421886444092,0.9918437600135803,0.8840892910957336,0.1642816960811615,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:29:40.668555+01:00,2026-07-18,x,997049451721187328,Afrison04864111,2026-07-11 02:57:01+01:00,@Dennis_Itumbi02 Wewe ni mzee acha kujiita young mjinga wewe go fund your masters tribal goons and murderers #
2076352690557260031,[],[],0.9128352403640747,0.9917802810668945,0.6230902671813965,0.015306354500353336,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 00:35:59.975602+01:00,2026-07-17,x,25985333,ntvkenya,2026-07-12 18:07:12+01:00,"'Magafe wanawekelea mtoto wako bunduki, wanaitisha Shilingi milioni tatu kwa msichana mmoja...'

Kundi hili la"
2077239904963084509,[],[],0.9945094585418701,0.9916357398033142,0.755907416343689,0.0892956480383873,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:22:39.275477+01:00,2026-07-18,x,1703722110495911937,Eastleighvoice,2026-07-15 04:52:41+01:00,"𝐓𝐇𝐄 𝐊𝐄𝐍𝐘𝐀𝐍 𝐏𝐀𝐏𝐄𝐑𝐒 𝐓𝐎𝐃𝐀𝐘

𝐁𝐔𝐒𝐈𝐍𝐄𝐒𝐒 𝐃𝐀𝐈𝐋𝐘: 𝑮𝒂𝒎𝒃𝒍𝒆𝒓𝒔 𝒃𝒆𝒂𝒕 𝑵𝑺𝑬 𝒘𝒊𝒕𝒉 𝑺𝒉330 𝒃𝒊𝒍𝒍𝒊𝒐𝒏 𝒃𝒆𝒕𝒔 𝒊𝒏 𝒐𝒏𝒆 𝒚𝒆𝒂𝒓: Gamblers stake"
2076265019088462211,[],[],0.9373829364776611,0.9913892149925232,0.5239075422286987,0.33231040835380554,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:24:22.512007+01:00,2026-07-18,x,129024221,GlitteringAnge,2026-07-12 12:18:50+01:00,"As usual, Wanga and Oburu have sent goons to attack Sifuna and Orengo. When you have nothing to offer people y"
2070942298322485437,[],[],0.93672776222229,0.9913474917411804,0.8929073810577393,0.35700690746307373,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 00:35:59.975602+01:00,2026-07-17,x,2045644080592351232,Guluguja23,2026-06-27 19:48:14+01:00,"@mangekimambi @jmkikwete Nilikwambia kuhusu Maccm na mipango yao kuifuta Chadema,hawa mbwa wanaweza kuifuta Ch"
2074466916765204971,[],[],0.9634718894958496,0.9910839200019836,0.8579689860343933,0.005641908384859562,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-17 22:25:57.798954+01:00,2026-07-17,x,1519639833521631232,PTN87096037,2026-07-07 13:13:49+01:00,@citizentvkenya Heavy police presence?? Come off it!! These are official &amp; heavily armed government goons 
2073457199267889325,[],[],0.9951983094215393,0.9910492897033691,0.9895311594009399,0.3516658544540405,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:22:39.275477+01:00,2026-07-18,x,1808118956533714944,TheLegalMwaki,2026-07-04 18:21:33+01:00,How did @InteriorKE @NPSOfficial_KE @kdfinfo @DCI_Kenya Allow Somali Immigrants and Refugees Spit on the Sover
2077779948706639887,[],[],0.9510173201560974,0.9910145401954651,0.5412269830703735,0.1638798713684082,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-17 22:41:40.017949+01:00,2026-07-17,x,2023756165738270720,SgKenya1,2026-07-16 16:38:37+01:00,RT @RichieHub_: Rigathi Gachagua has sent goons to attack Linda Mwananchi leaders in Nyahururu. It's high time
2072422796471222443,[],[],0.9166754484176636,0.990740954875946,0.5931380391120911,0.3317689299583435,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:24:22.512007+01:00,2026-07-18,x,1776481428399620096,KyaloIntel,2026-07-01 21:51:13+01:00,"Denis Itumbi, the Head of Presidential Special Projects and Creative Economy Coordination, claims that Rigathi"
2075057963832873389,[],[],0.9947798848152161,0.9907050132751465,0.6760854721069336,0.09035351127386093,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:29:40.668555+01:00,2026-07-18,x,1811641482408804352,sSuspec13,2026-07-09 04:22:25+01:00,"@Kenyans Gachagua supports goons,gachagua kills gen z,gachagua abducts, gachagua steals government resources, "
2073879145004638661,[],[],0.9693242311477661,0.9905874729156494,0.7686463594436646,0.13814175128936768,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-17 23:14:27.988338+01:00,2026-07-17,x,104419919,figomastic,2026-07-05 22:18:13+01:00,"RT @Kibet_bull: Ruto past 2027 awatakuwa wanakutumia  DCI to abduct you, it will be goons. Injure you  or fini"
2073884768060535128,[],[],0.9693242311477661,0.9905874729156494,0.7686463594436646,0.13814175128936768,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:24:22.512007+01:00,2026-07-18,x,1660356740909596673,Drsucresosie,2026-07-05 22:40:34+01:00,"RT @Kibet_bull: Ruto past 2027 awatakuwa wanakutumia  DCI to abduct you, it will be goons. Injure you  or fini"
2073897904759017695,[],[],0.9693242311477661,0.9905874729156494,0.7686463594436646,0.13814175128936768,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:08:26.448599+01:00,2026-07-18,x,309603091,sindednis,2026-07-05 23:32:46+01:00,"RT @Kibet_bull: Ruto past 2027 awatakuwa wanakutumia  DCI to abduct you, it will be goons. Injure you  or fini"
2072782341454377172,[],[],0.9837849736213684,0.990532636642456,0.577852725982666,0.23107698559761047,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:50:55.532817+01:00,2026-07-18,x,2014320530447302656,JoshGithinji2,2026-07-02 21:39:55+01:00,@makaumully Duale and Mbadi definitely so that they can concentrate full time in  organising 2027 post electio
2073903025077256530,[],[],0.9693242311477661,0.9904590845108032,0.769816517829895,0.13814175128936768,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-17 23:14:27.988338+01:00,2026-07-17,x,256409617,StealthyScalper,2026-07-05 23:53:07+01:00,"RT @Kibet_bull: Ruto past 2027 awatakuwa wanakutumia  DCI to abduct you, it will be goons. Injure you  or fini"
2073876135868334580,[],[],0.9693242311477661,0.9904590845108032,0.769816517829895,0.13814175128936768,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 00:50:04.753376+01:00,2026-07-17,x,2906116491,_Kaumoni,2026-07-05 22:06:16+01:00,"RT @Kibet_bull: Ruto past 2027 awatakuwa wanakutumia  DCI to abduct you, it will be goons. Injure you  or fini"
2069366593398735191,[],[],0.9807657599449158,0.9904590845108032,0.4332619607448578,0.030128858983516693,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:29:40.668555+01:00,2026-07-18,x,1650903311028043794,Lightcasttvke,2026-06-23 11:26:57+01:00,"""Murkomen has recruited and paid goons to cause mayhem and unleash terror on innocent Kenyans on 25th."" ~ Gach"
2073897267476504635,[],[],0.9693242311477661,0.9904590845108032,0.769816517829895,0.13814175128936768,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 00:50:04.753376+01:00,2026-07-17,x,853240928429060096,1tonnigeorge,2026-07-05 23:30:14+01:00,"RT @Kibet_bull: Ruto past 2027 awatakuwa wanakutumia  DCI to abduct you, it will be goons. Injure you  or fini"
2073890038824231392,[],[],0.9693242311477661,0.9904590845108032,0.769816517829895,0.13814175128936768,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:16:37.507626+01:00,2026-07-18,x,1771892175279697921,nyagechi04,2026-07-05 23:01:30+01:00,"RT @Kibet_bull: Ruto past 2027 awatakuwa wanakutumia  DCI to abduct you, it will be goons. Injure you  or fini"
2073887147761766498,[],[],0.9693242311477661,0.9904590845108032,0.769816517829895,0.13814175128936768,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:05:18.729525+01:00,2026-07-18,x,1937615221541285889,Tpiano453887,2026-07-05 22:50:01+01:00,"RT @Kibet_bull: Ruto past 2027 awatakuwa wanakutumia  DCI to abduct you, it will be goons. Injure you  or fini"
2073882566747140412,[],[],0.9693242311477661,0.9904590845108032,0.769816517829895,0.13814175128936768,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:00:58.640203+01:00,2026-07-18,x,1492829277770989571,kioko8c,2026-07-05 22:31:49+01:00,"RT @Kibet_bull: Ruto past 2027 awatakuwa wanakutumia  DCI to abduct you, it will be goons. Injure you  or fini"
2073887225599963303,[],[],0.9693242311477661,0.9904590845108032,0.769816517829895,0.13814175128936768,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-17 22:41:40.017949+01:00,2026-07-17,x,1271207217065312257,eazi04,2026-07-05 22:50:20+01:00,"RT @Kibet_bull: Ruto past 2027 awatakuwa wanakutumia  DCI to abduct you, it will be goons. Injure you  or fini"
2073878579180621978,[],[],0.9693242311477661,0.9904590845108032,0.769816517829895,0.13814175128936768,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:16:37.507626+01:00,2026-07-18,x,1832241105695367168,komrade_ke,2026-07-05 22:15:58+01:00,"RT @Kibet_bull: Ruto past 2027 awatakuwa wanakutumia  DCI to abduct you, it will be goons. Injure you  or fini"
2078098886854390136,[],[],0.9935992360115051,0.9902727007865906,0.5600721836090088,0.00432308716699481,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 08:03:28.493591+01:00,2026-07-18,x,825816524061605889,MikeDLuttrell,2026-07-17 13:45:58+01:00,"@WHLeavitt What I voted for! Finally, standing up to the evil decimating the Persian people and bullying the e"
2074765150775550032,[],[],0.962125301361084,0.9897909760475159,0.33355748653411865,0.258232444524765,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 01:24:22.512007+01:00,2026-07-18,x,734967324478996480,RalphSungu,2026-07-08 08:58:53+01:00,@omwambaKE @SamuelAtandi @gladyswanga were urging luos to be violent with those with divergent views.  Listen 
2077763407076536778,[],[],0.9222025871276855,0.989751398563385,0.6230328679084778,0.09704755991697311,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 00:35:59.975602+01:00,2026-07-17,x,1635123126,atandidennis567,2026-07-16 15:32:53+01:00,@KIMANIICHUNGWAH You idiots think we are foolish. We know this is the script of violence you only ve cause you
2077751624647184619,[],[],0.9717789888381958,0.9895715117454529,0.9485610723495483,0.1866874396800995,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-17 21:58:32.388056+01:00,2026-07-17,x,70394965,citizentvkenya,2026-07-16 14:46:04+01:00,"Gachagua blames 5 Mt Kenya MPs for Ol Kalou by-election violence, calls for IEBC disbandment https://t.co/UFmg"
2073815563902631993,[],[],0.9370093941688538,0.9894294738769531,0.2889200747013092,0.0645354762673378,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:16:37.507626+01:00,2026-07-18,x,1939251176991760384,CopShakurkihara,2026-07-05 18:05:34+01:00,"We should call out leaders who pay goons to attack people,goon akikuibia hataki kujua kama wewe ni WANTAM or T"
2074279552713478204,[],[],0.9868407249450684,0.9894090294837952,0.7705079913139343,0.390998899936676,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:00:58.640203+01:00,2026-07-18,x,970988822124212224,Jobuu_Jobuu,2026-07-07 00:49:18+01:00,RT @Obuchunju: Interior CS Kipchumba Murkomen and Police IG Douglas Kanja know who funded this group in Keumbu
2075650797107347732,[],[],0.9906238317489624,0.9893062114715576,0.4809662103652954,0.0981549397110939,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 00:35:59.975602+01:00,2026-07-17,x,70394965,citizentvkenya,2026-07-10 19:38:08+01:00,"Ruto allies slam Gachagua

President Ruto's allies accuse Gachagua of inciting violence
Leaders say Gachagua i"
2076592744856793322,[],[],0.9479742050170898,0.9891396760940552,0.6328431963920593,0.19821932911872864,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 10:46:47.651798+01:00,2026-07-18,x,1635693066,MCastoh,2026-07-13 10:01:06+01:00,@_KithureKindiki Fuck off! 🚮  are you not in the same rogue government that's promoting &amp; perpetuating vio
2076396648717021459,[],[],0.9640769958496094,0.9890553951263428,0.813978910446167,0.3385143280029297,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 04:54:10.605833+01:00,2026-07-18,x,1485603719010045952,Manuchege1,2026-07-12 21:01:53+01:00,"Kenya is now officially a goon state like Haiti, mobilised and funded by politicians for 2027 general election"
2075984948633190508,[],[],0.9352560639381409,0.9889598488807678,0.8603692054748535,0.22107729315757751,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:29:40.668555+01:00,2026-07-18,x,882295790441562113,TonnyAdamms,2026-07-11 17:45:56+01:00,"RT @TonnyAdamms: @Sativa255 huwa najiuliza,anayefanya maandamano kudai katiba mpya, atafanyaje fujo?akifanya f"
2070936911322010045,[],[],0.994455873966217,0.9888203740119934,0.8737947940826416,0.020645929500460625,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 00:50:04.753376+01:00,2026-07-17,x,70394965,citizentvkenya,2026-06-27 19:26:50+01:00,"Murkomen: Gachagua is father of violence

Interior CS slams DCP leader, accuses him of fomenting chaos
Murkome"
2074912713021837561,[],[],0.963230550289154,0.9887879490852356,0.7835384607315063,0.3004889190196991,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-17 23:14:27.988338+01:00,2026-07-17,x,987651875276238848,themikaelson254,2026-07-08 18:45:15+01:00,@citizentvkenya Starts like that. This guys are planning evil against kenyan citizens on 2027. Shame on them. 
2075999856988983524,[],[],0.9355528950691223,0.9887771010398865,0.26029542088508606,0.33350321650505066,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 00:35:59.975602+01:00,2026-07-17,x,1594449192537436161,SquidbillyCPO1,2026-07-11 18:45:10+01:00,@LateForTea5 @GaltBack7 The vast majority of the german people did not participate or agree with what the nazi
2075288000226103419,[],[],0.9964825510978699,0.9887554049491882,0.6863700151443481,0.0906146988272667,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:22:39.275477+01:00,2026-07-18,x,75328487,RockEnnRolla,2026-07-09 19:36:30+01:00,What have you tried to achieve here @NizNellie3 I don’t get - by passing off a questionable figure to stain an
2076027874608558358,[],[],0.9394150376319885,0.9885140657424927,0.32338008284568787,0.02830144204199314,MoritzLaurer/mDeBERTa-v3-base-mnli-xnli,2026-07-18 11:22:39.275477+01:00,2026-07-18,x,2049433296224796672,tom_egarn,2026-07-11 20:36:30+01:00,RT @Sheryllisa52263: Ladies and gentlemen these are keumbu traders receiving the sponsor of the linda mwananch
