platform_post_id,author_handle,like_count,reply_count,view_count,followers_count,text,log_likes,excess_likes_dex
2077585080709439806,AhmadRehanKhan,6727,132,740102,24004,"𝗥𝗲𝗮𝗹𝗶𝘁𝘆 𝗕𝗲𝗵𝗶𝗻𝗱 𝗠𝗲𝘀𝘀𝗶-𝗬𝗮𝗺𝗮𝗹 𝗣𝗵𝗼𝘁𝗼𝘀𝗵𝗼𝗼𝘁:

Many people have wondered how five-month-old Lamin",3.827821427682802,1.9413307025103204
2078006023873233019,edwinsifuna,18861,451,281718,1383636,"Hats off to the people of Ol Kalou. Everything was thrown at you; bribery, violence, intim",4.27556471506985,1.941110963918919
2077968031771193536,PopBase,7230,133,184474,5384909,"11 years ago today, Tame Impala released ‘Currents.’ https://t.co/f4rJacHkXP",3.859138297294531,1.940060204918457
2077931229853127062,WhiteHouse,7211,766,365723,4994375,"""They show that over a period of years starting during the 2020 election cycle, the People",3.857995495560924,1.9389174031848502
2071985569635131481,LarryMadowo,18105,861,1246126,3052257,BREAKING: South African police fire rubber bullets to disperse protesters looting a home l,4.25779852915303,1.9233447780020994
2075517468425019560,GWR,14237,2665,6069082,979126,Most kisses in 30 seconds by a pair 😘 195 by Renato Bayma Gaia and Naiara Roberta Ribeiro ,4.153418485037711,1.9229695636594366
2076775876524486850,hepkirildi,12645,71,370313,212360,"Gecen sene temmuz ayındaki bizle
bu seneki bizin alaka",4.101918833680424,1.9229418863872545
2074163347222593786,amuse,14219,473,657267,687863,DRIVE-BY MEDIA: Most Americans believe that black women are primarily murdered by racist w,4.152869054217012,1.922420132838738
1985162232284758436,Errordee,4338,26,55225,3059,Memories + Saba = Heaven https://t.co/7cYljqpAe0,3.6372895476781744,1.9212862040433751
2077531619871588538,mtgreenee,17879,1472,326242,1706254,Thomas Massie is a GREAT American that tried to stop Republicans from betraying America by,4.252343224380086,1.9178894732291552
2077511702313386350,Kiunga0,4239,94,5597301,2144,@FabrizioRomano Bellingham gave his all but we all knew it was over when Messi did this to,3.627263416568221,1.9112600729334217
1937552346726236354,AtworiYa,12307,334,305708,273283,Izi manguo kesho lazima turudishie Gachagua....😂 https://t.co/DWHiR7h5D2,4.090152200597387,1.9111752533042181
2076646285445411109,fire_starter457,4645,94,40498,7131,The most conservative study (Heritage Foundation) found that only 99 illegal immigrants ar,3.6669857183296606,1.9073342937119462
2076658335554892181,UnSubtleDesi,13628,368,347365,774636,You absolute son of a bitch @zoo_bear https://t.co/6DC8Tj29cn,4.13443212489584,1.9039832035175657
2077821949460226147,lynn_ngugi1,7554,286,165352,90349,"Dear Ruto,
Before you board your flight tomorrow to escape today’s shame, (pretty sure you",3.878176980491506,1.9004533752026582
2072976798980132937,Gitz__,7548,189,117897,57406,Hapa Kasongo anaenda Kamiti very early in the Morning https://t.co/tcycpu4OhC,3.8778318914928938,1.900108286204046
2072919872338788514,Milajoy,13367,665,106478,572028,Barack Obama was born in Kenya and him becoming the U.S. President was the biggest SCAM of,4.126033948051813,1.8955850266735386
2077185422216577398,Derek99760275,4086,8,67344,958,@CattardSlim https://t.co/VxlTyjoVZS,3.611298362296429,1.8952950186616297
2077504107061866715,vdcallejas,4079,13,96654,1768,@England https://t.co/YQO4p6RuD2,3.6105537053170944,1.8945503616822952
2072299622727332275,DCAttorneyGen,4507,58,1065591,6780,"NEW: The Park at 14th will pay $243,350 to harmed workers and DC.

We uncovered evidence i",3.6538875580709775,1.8942361334532631
2074893775223267458,RepNancyMace,13268,2885,1883784,763718,"We looked up examples of Black English sentences:

""He be working late on Tuesdays.""

""I'm",4.122805462847444,1.8923565414691703
2069872724646977780,muriaso,5996,62,225469,17056,"KTN has asked Ruto whether his week has 8 days that's why he hasn't gotten to May 2026😂😂 
",3.777861624176242,1.89137089900376
2074160315562885122,fifamedia,13105,1129,11278401,410282,"FIFA President Gianni Infantino: 

“I have seen the public comments regarding the decision",4.117437025282619,1.8869881039043452
2074858050620412275,exceleunnah254,5896,173,407281,27132,I finally found this video. I can’t stop laughing 😆 😭😂 https://t.co/OfugSwYpGs,3.770557474850995,1.8840667496785133
2073703364098167255,VTuberInsiderJP,4380,221,4875134,9792,"【悲報】
VTuber界隈の「転生すれば勝ち組」神話、また崩れる

Sameko Sabaさん、復帰直後はVTuber史に残るレベルの数字を叩き出す
↓
ファン「企業辞めても余裕！",3.6414741105040997,1.8818226858863853
2077496723849507040,CJ_NFFC,2740,11,223440,18,@England This is what happens when you park the bus way to fucking early,3.437750562820388,1.8814480620531007
2071642336900100261,kigutasheilaa,5859,33,83104,12121,My problem is I assume that everyone wants Ruto out of office https://t.co/7ilhk2vHwP,3.767823498007517,1.881332772835035
2077745322843832532,Nickson_78,4127,40,289791,177,"Ulysse qui révèle sa véritable identité à Polyphème (littéralement ""bavard"" en grec, car d",3.615634468877416,1.8753435754628316
2075671273825337528,ClayTravis,15970,259,364021,1399488,Democrats rigged the 2016 primary against Bernie in favor of Hillary. Since then they repl,4.203304916138483,1.8688511649875519
2077814412115902494,methumuhia,7008,295,55859,66344,Thank you Olkalou. https://t.co/YprEN9QmFQ,3.8455940931600243,1.8678704878711765
