post_id,stratum,text,label_gemini,label_cursor,rationale_gemini,rationale_cursor,hate_involved
2078569915926127055,p_hate_top,@anniestandersen Obama is a communist. His dad was a radical Kenyan Muslim soetoro. He was mentored by frank Marshall Davis would barry be considered a election denier?,neither,hate,Harsh US political criticism and conspiracy framing of an individual politician: 'radical Kenyan Muslim soetoro'.,'radical Kenyan Muslim' used as negative descriptor - religious and national origin targeting.,True
2077175292821397851,p_hate_top,@wambosue We know Kindiki is not an Okuyu and he's from Mt Kenya East that's why we support him.Our issues is only with Okuyu in Mt Kenya West not Wameru in Murima East.,neither,hate,"Expression of political grievance aligned with ethnic geography: 'Our issues is only with Okuyu in Mt Kenya West', without rising to explicit contempt.",'Our issues is only with Okuyu in Mt Kenya West' - explicit statement of collective grievance against ethnic group.,True
2077905987634098339,p_hate_top,"RT @citizentvkenya: Rigathi Gachagua: I’m told they want to try and overturn the results and if they can’t, they cause chaos so that the election is cancelled so that they get another opportunity to repeat the elections. Even if they do, the results will remain the same. That is the Kikuyu nation for you",hate,neither,'That is the Kikuyu nation for you' transfers blame for political chaos onto the entire ethnic community.,Politician praising the Kikuyu nation's electoral resilience - positive framing of own community.,True
2077459690074542346,p_hate_top,RT @ouma_neko: While the kikuyu youth were receiving money from Kindiki and Moses Kuria Luo youth were busy being used as tools of violence attacking leaders in churches.,neither,hate,"Political commentary contrasting the exploitation of different youth demographics ('Luo youth were busy being used as tools of violence'), rather than expressing ethnic contempt.",'Luo youth were busy being used as tools of violence' - collective attribution of violence to Luo youth as group.,True
2074382838665806260,p_hate_top,@Kibet_bull @jamalomar427 tunapata hizi Busia when ama tungoje mfukuze wenye si waluhya Busia kwanza Mzee😅,neither,hate,"Sarcastic political commentary referencing potential expulsion ('mfukuze wenye si waluhya'), but not directly calling for it.",'tungoje mfukuze wenye si waluhya Busia kwanza' - calling for expulsion of non-Luhya from Busia.,True
2076223284996415752,p_hate_top,@orengo_james Please do not contaminate my lovely church with your hate and anger that you have been sexually infected from Mt.Kenya.Bishop Ong'injo will go if he dares let you address the congregation.,offensive,hate,Bizarre and vulgar personal attack ('sexually infected from Mt.Kenya') aimed at an individual politician.,'hate and anger that you have been sexually infected from Mt.Kenya' - contamination/infection framing of Mt Kenya region.,True
2077291502028329037,p_hate_top,"@Pchumba__sawe 25% Nandi,20% keiyo,15% kipsigis n Marakwet n Tugen. 40% Luhya/Kikuyu/Luos. Mandago got in thro Raila. Murkomen ashike makende ya Oburu with pliers ya Harambee house for kavirondo n we add In laws Kikuyu tunangoea mandago arudi huko Soi alime mahindi. Ngojea hapo",offensive,hate,"Contains extreme physical threats and vulgarity directed at specific politicians ('ashike makende ya Oburu with pliers'), not an ethnic group.",'Mandago ashike makende ya Oburu with pliers... for kavirondo' - sexual violence imagery with colonial-era ethnic slur.,True
2076977122032148657,p_hate_top,@gabrieloguda He's on point but the problem is those wamunyoro guys.,neither,hate,"Blaming a vaguely defined group ('wamunyoro guys') without explicit contempt, dehumanisation, or a call for violence.",'the problem is those wamunyoro guys' - attributes being problematic collectively to Mt Kenya community.,True
2074377489523097733,p_hate_top,@Disembe anyone who is supported by luos are bound to loose or fail hata @kdfinfo knows that ask them what happened to 2007... mt kenya have the majority ..@RailaOdinga is dead 60 to 70 old luos are with @TheODMparty but @HEBabuOwino has 18 to 40year olds spilt,hate,neither,'Anyone who is supported by luos are bound to loose or fail' attributes a collective negative electoral curse to a community.,"'anyone supported by luos are bound to loose' - crude electoral analysis associating Luo support with failure, borderline but reads as voting arithmetic.",True
2074033525829877766,p_hate_top,@JimNjue_254 Only a Kikuyu would say that because they hope the Linda Mwananchi would soon team up with Wamunyoro.,neither,hate,"'Only a Kikuyu would say that' is a generic tribal stereotype used in the context of political alignment, not reaching the threshold of hate.",'Only a Kikuyu would say that because they hope ...' - attributes a political motive collectively to all Kikuyus.,True
2076255571276095701,p_hate_top,"@kama9561 @TukoKadii @abbiezuena @Joshtety Wamunyoro mongrels hukua na hasira sana, low key wanajua the battle is lost😂",offensive,hate,"'Wamunyoro mongrels' is abusive language directed at political opponents, lacking a clear ethnic target.",'Wamunyoro mongrels hukua na hasira sana' - dehumanizing term 'mongrels' applied collectively to an ethnic community.,True
2077846785134154101,p_hate_top,"@RoKhanna @RepThomasMassie ISLAMIC TERRORIST in the U.S. Congress... literally. 😝 A RAPIST DEFENDER, AND A FRAUD... now an openly Islamic Terrorist, too. Your resume looks too good to be true.",offensive,hate,"Abusive attack on an individual US politician, not a collective attack on Muslims as a group.","'ISLAMIC TERRORIST in the U.S. Congress' - attacks person on basis of religion, terrorist label applied to Muslim identity.",True
2078465384450019517,p_hate_top,"RT @MutembeiTV: Kikuyus Wameniacha Lakini Naomba Waluhya Wanisaidie Niweze Kushinda TUTAM, Nyinyi waluhya Shida yenu si Mkishiba hamtanisumbua?!!Ruto Says as he Host Luhyas in Statehouse!",neither,hate,"Quotes a supposedly degrading statement made by a politician in order to criticize him, not expressing the author's own hate.","'Nyinyi waluhya Shida yenu si Mkishiba hamtanisumbua' - characterizes Luhyas collectively as reliable only when hungry, mercenary stereotype.",True
2078358598803984779,p_hate_top,"Wamunyoro villager Rigathi Gachagua is still poisoning the Kikuyus of Mt Kenya West that their enemy is President William Ruto,The only Persecution President Ruto did is to give them Roads,Electricity,Stadiums, Markets,Railway and affordable housing but their feedback=Tribalism !",neither,hate,"Criticises a politician and the political feedback of a region, but falls short of collective ethnic contempt.",'Wamunyoro villager Rigathi Gachagua' - ethnic slur tied to politician; ethnic marker decides the label per guidance.,True
2077826792224653601,p_hate_top,"Kikuyus have the worst hate and beef man... If you don't fuck with their kingpin, kura haupati kabisa ata kama wewe ni mkikuyu... Martha Karua with rao... Now Muchina with ruto😂😂😂😂",hate,neither,Attributes a negative characteristic ('worst hate and beef') to an entire ethnic community collectively.,"'Kikuyus have the worst hate and beef man' - describes internal political divisions and loyalty patterns, not contempt toward the community as a group.",True
2076040983997722861,p_hate_top,RT @Mijeledi: Katambi una laana wewe. Umekataza mikutano na CCM wenzio na jeshi lenu. Mmezui maandamano halafu CCM wanaandamana. Nyie ni wajinga na wapumbavu Dana mnafanya vitu vya kijinga sana kama wasenge,hate,offensive,"Uses a severe homophobic slur ('wasenge') to attack politicians, which constitutes hate based on sexual orientation.",'wajinga na wapumbavu...wasenge' - insults but no clear ethnic targeting identified.,True
2078064369754075577,p_hate_top,"@NelsonHavi The divisive Wamunyoro anarchist and his goons in active politics can shout all they want, WsR doesn't need 100% of Murima votes, not even 60%, to get his second term. He'll get a good %ge there, add to majority votes from other regions, and win comfortably.",offensive,hate,"'divisive Wamunyoro anarchist and his goons' is personal and political abuse aimed at an individual and his supporters, not an ethnic group.",'The divisive Wamunyoro anarchist' - attacks politician using ethnic identifier as slur.,True
2070137207462166953,p_hate_top,"""WAMUNYORO is the chief anarchist and owner of violence in this country"" Kimani Ichung'wah blasts Former DP Gachagua, opposes NG-CDF Board nominees",neither,hate,A news quote reporting one politician's attack on another; no ethnic contempt.,'WAMUNYORO is the chief anarchist and owner of violence' - ethnic identifier weaponized as insult.,True
2074516566406779280,p_hate_top,@Adele_lide Sasa mjaluo akona akili atafollow aje mtu kama sifuna surely. Anyway angalia ile side we close.,neither,hate,"Questions the wisdom of a Luo person following a specific politician, but does not attack the Luo community collectively.","'mjaluo akona akili atafollow aje' - implies Luos following Sifuna lack intelligence, collective negative trait.",True
2075069965145661877,p_hate_top,"RT @jmuragengunjiri: Photo of the day, You can't buy a Kikuyu,you can only rent one. Hata muwapatie gas Bado wanasema #Wantam",neither,hate,"Repeats a common political trope about Kikuyu transactional voting behavior, typically used neutrally or admiringly in Kenyan politics.","'You can't buy a Kikuyu, you can only rent one' - collective characterization as disloyal/mercenary.",True
2074936454254370906,p_hate_top,@Justusessays @NyaduwaO @LeviMunyeri Not even our govt hawa (Luos for obvious reasons ) wataenda Maandamano wapitie kwa iyo area ata ikuwe protected aje like Area 51 waingie uko na ivo do disaster itakam!,neither,hate,"Associates the Luo community with political protests, which is a common political stereotype but does not reach the threshold of collective ethnic contempt.",'(Luos for obvious reasons)' plus 'disaster itakam' - implied negative trait and threat of violent consequence.,True
2070399159903928404,p_hate_top,"You are overworking sir. I have lived to see the presidency of Kibaki and Uhuru as a grown up and all I keep asking, why are people singing wantam when no president has ever done all this in his first term. Then I realize it’s the Kikuyus. Their worry is Kenyans may never allow the mediocrity of another Kikuyu president. You’ve show us the light. Kenyans now know, you can come from anywhere and be the president as long as you get the job done. Mambo ya sijui tyranny of number hio ni ujinga ya huko kenol hatutakubali tena!",neither,hate,"Criticism of previous 'Kikuyu president' administrations, keeping the target as the leadership rather than expressing collective contempt for the Kikuyu people.",'Kenyans may never allow the mediocrity of another Kikuyu president' - declares Kikuyu leadership categorically mediocre and unfit.,True
2075277841327903120,p_hate_top,@StandardKenya @genzinitiative Must have been either yamune or luo traffic police trying to curry favor with Murkomen na sirkal ya jambazi sugu.,neither,hate,"Mentioning ethnicity ('luo traffic police') as part of political criticism, without expressing hatred or contempt against the ethnic group.",'Must have been either yamune or luo traffic police' - attributes corrupt behavior to specific ethnic groups.,True
2076645849682035161,p_hate_top,@Adele_lide Total chaos and madness is mulima,neither,hate,"Political commentary describing a region as chaotic, with no ethnic targeting.",'Total chaos and madness is mulima' - attributes chaos collectively to Mt Kenya region.,True
2077832382221083124,p_hate_top,"Ruto, operate like Moi. Ignore the Kikuyu completely.",neither,hate,"Political strategy and coalition talk advising a leader to ignore a voting bloc, not expressing ethnic contempt.",'Ignore the Kikuyu completely' - explicit call to exclude an entire ethnic community from political engagement.,True
2073892608724672723,p_hate_top,"RT @DavidNdii: Wamunyoro sheep &amp; goats camped here whole weekend wanking themselves silly because I posted placements rather than enrollment. Well, enrollment up 180k from 410k in 2019/20 to 590k in 2024/25. This data is public. The reason I treat you like dimwits is because you are dimwits.",offensive,hate,"Abusive insults ('sheep & goats', 'dimwits') aimed at a group of political followers, not an ethnic community.",'Wamunyoro sheep & goats' plus 'dimwits' - dehumanizing animal metaphor and collective insult of regional community.,True
2074841582273020096,p_hate_top,@Wakabando Unasema nini sasa ? Na uko na wamunyoro a very useless calprit.,offensive,hate,Personal abuse against an individual ('a very useless calprit').,'wamunyoro a very useless culprit' - collective negative attribution to regional/ethnic community.,True
2077895409020903886,p_hate_top,"Ruto amejiuza,atapelekea walunje mkati na soda 2027.",hate,neither,'atapelekea walunje mkati na soda' degrades and ridicules the community by implying they can be politically bought with basic food.,"'atapelekea walunje mkati na soda' - political commentary about vote-buying, not contempt for the community.",True
2073398689364684874,p_hate_top,"@HassanMcOjwang Kasongo akichukua mic atasema vile helathcare is free huku, watu wa tutam have a special place in hell if at all it exists",neither,hate,Condemning a political faction ('watu wa tutam') rather than a protected ethnic group.,'watu wa tutam have a special place in hell' - consigning Luhya community to damnation collectively.,True
2075923531808817366,p_hate_top,Backstabbing inafanywa Na Yule lazy Luhya hapo United Opposition against his two brothers Sifuna Na Natembeya... And RiGGYG' trusts him.,hate,offensive,'Yule lazy Luhya' attacks a politician by attaching a negative stereotype directly to their ethnic marker.,"'lazy Luhya' - personal insult of individual politician with ethnic marker, not transferred to community as a whole.",True
2076331080613818811,p_hate_top,"@Adele_lide Lakini kua mjaluo kenya hii ni kazi....that saying jaluo,jinga jeuri....wengine wanapewa matress,gas na token ya 1k huku wengine wanapewa panga,uta,mshale na kiberiti kupiga nduru tutam",neither,hate,"The author appears to be lamenting the plight and stereotypes ('jinga jeuri') of their own community, rather than expressing ethnic contempt.","'jaluo,jinga jeuri' - calling Luos collectively foolish and arrogant using coded language.",True
2074507611685163295,p_hate_top,@Disembe Luos keep combing the archives to look for any Luhya whom they can use to beat Sifuna. They have tortured Ababu Namwamba. Now they've let Ababu recover Abit. MDVD &amp; Sifuna are not the same; -tribe -personality -age -circumstance It's like RAO and Oloo Aringo They're as di,neither,hate,Ethnic-bloc political analysis regarding voting patterns and political alliances between Luos and Luhyas.,'Luos keep combing the archives to look for any Luhya whom they can use' - attributes manipulative behavior collectively to ethnic group.,True
2070620265155879104,p_hate_top,@MkenyaMzi Kalenjins &amp; kikuyus ruling since independence understand the assignment&gt; kiss the global elites agenda to maximum! Sink their faces so deep the ass of pedophiles to the point its a Jejunum interaction! Lamba matako ya Jeffrey epstien inc.kabisa! gachagua makachiethaa! Useless!,offensive,hate,"Vulgar insults aimed primarily at political elites and a named politician ('gachagua makachiethaa'), though it conflates them with their communities.",'Kalenjins & kikuyus ruling since independence' with collective contempt 'Useless!' - attributes negative characteristics to two communities.,True
2073718133374832902,p_hate_top,Wewe Gachagua Unadhani Ni wewe Pekee Unajua Vita!2027 Tutawaonesha Kikuyus Kuwa Hamna Kura!Ruku!,hate,neither,"'Unadhani Ni wewe Pekee Unajua Vita!' implies a threat of violence, explicitly directed at 'Kikuyus'.",'Tutawaonesha Kikuyus Kuwa Hamna Kura' - ethnic-bloc electoral rhetoric about vote counts.,True
2072451345563754736,p_hate_top,@EngJohnMachari1 The sugoi tribal killer goons have come here to cause havoc burn churches like they did kiambaa church #RutoMustGo,offensive,hate,"Abusive language directed at hired thugs ('sugoi tribal killer goons'), not an entire ethnic community.",'sugoi tribal killer goons... burn churches like they did kiambaa church' - collective attribution of violence to Kalenjin community.,True
2073720502833565819,p_hate_top,Wamunyoro tribal bigots must referee our referee!,neither,hate,Political/electoral commentary using a regional marker ('Wamunyoro tribal bigots') but lacks collective contempt for the whole group.,'Wamunyoro tribal bigots' - collective negative characteristic applied to Mt Kenya ethnic community.,True
2074727510210752869,p_hate_top,I don't have anything against Kisiis from Nyamira (I'm one) but why spend your witchcraft dark magic kuroga mtoto wa mtu mwenye ameunda mansion kwa village instead of shifting that energy kuroga Kasongo na familia yake?,neither,hate,"In-group banter ('I'm one') invoking witchcraft stereotypes, but reads as ordinary banter rather than contempt.",'why spend your witchcraft dark magic kuroga' - ethnic stereotyping associating Kisiis with witchcraft even while claiming self-identification.,True
2078184058241135092,p_hate_top,"RT @abuyamasta: Murima tribalists wako behind united opposition to force into us their stupid leaders, never again.",neither,hate,Criticism directed at a specific political faction ('Murima tribalists') rather than an entire ethnic community.,"'Murima tribalists... their stupid leaders, never again' - collective contempt for Mt Kenya community.",True
2078276007535005999,p_hate_top,"@jeremycorbyn We all know you are a long standing radical Islamist simp, prove genocide statistically.",offensive,hate,"Calling an individual politician a 'radical Islamist simp' is an offensive personal attack, not group-based hate.",'radical Islamist simp' - attacks Corbyn based on alleged religious affiliation.,True
2077496639246172242,p_hate_top,"@spencerpratt ""Tyrants rule through fraud and force but once their fraud is revealed they must rule through force alone."" Biden was a puppet for Kenyan born Muslim, terrorist Obama to use after he STOLE THE 2020 ELECTION IN A COUP &amp; INSTALLED HIMSELF ILLEGALLY FOR A THIRD TERM AS POTUS!",offensive,hate,"The phrase 'Kenyan born Muslim, terrorist Obama' is a vitriolic attack on a specific individual, not hate against Muslims or Kenyans as a whole.","'Kenyan born Muslim, terrorist Obama' - attack based on national origin and religion.",True
2073650315002294373,p_hate_top,HAWA WAKIKUYU HUWA WANATUBEBA UFALA SANA RUTO NI TUTAM ANGRY BUNGE MAN!!,neither,hate,The phrase 'wanatubeba ufala sana' generalizes political behavior but functions as ordinary political grievance rather than severe collective contempt.,'HAWA WAKIKUYU HUWA WANATUBEBA UFALA' - attributes treating others as fools collectively to Kikuyus.,True
2076006126361931944,p_hate_top,"@NjiruAdv Kikuyus can elevate Gachagua as the IEBC Chairperson. They can sing the Wantam slogan day in, day out, but President William Ruto is unstoppable. After his next swearing-in, Kikuyus can decide whether to continue with the Wantam slogan or advocate for secession. Tribalists",hate,neither,Labels the entire ethnic group collectively as 'Tribalists' based on the political actions of some.,'Kikuyus can decide... Tribalists' - ethnic-bloc political commentary about voting patterns.,True
2078682659434238407,p_hate_top,@jeremycorbyn What about the genocide by Islamic regime in Nigeria genociding Christian’s hamas startedvit did you see what they did to start this war they took a woman from the kabutz raped her and paraded her in a truck around Gaza they beheaded peop l why don’t you blame hamas for stating,neither,hate,"A heated debate over international geopolitical conflicts and specific groups/regimes, but not Kenyan ethnic hate speech.",'Islamic regime... genociding Christians' - religious group targeting in Nigeria/Gaza context.,True
2078068404695581076,p_hate_top,"@DinahOmina @MissKwegah1 Luyhas who are the problem are those from busia, vihiga and South West kakamega... .....hao ndio hua hawPigii mtu wao and most confused. Funny that wao husema luyhas from bungoma are fools",neither,hate,Internal regional stereotyping and voting analysis among Luhya sub-groups rather than clear ethnic incitement or contempt.,'Luhyas... are the problem... most confused... luhyas from bungoma are fools' - collective negative traits.,True
2075162411783319831,p_hate_top,"RT @Adele_lide: Why are Kikuyus following Gachagua blindly Where will an impeached leader who is ineligible for any public office take them? They didn't listen to Uhuru in 2022 and now they are crying If they don't support Kindiki in 2027, they will cry again Change now or perish later",neither,hate,"Criticism of an ethnic bloc's political decisions ('following Gachagua blindly') and rhetoric warning of political failure, not expulsion or violence.",'Kikuyus following Gachagua blindly...Change now or perish later' - collective foolishness plus threat.,True
2073405304390254737,p_hate_top,@wambuijoan2024 We know Kikuyus are desperate for such scenes! TUTAM is unstoppable!,neither,hate,Broad generalization in a political context ('desperate for such scenes') that does not quite cross into NCIC-level contempt.,'Kikuyus are desperate for such scenes' - collective attribution of desperation to the community.,True
2075346663120544153,p_hate_top,"@Wanjiru2027 @Kibet_bull Kplc somehow wants us to believe of all transformers in kenya, io ya Mbeere pekee ndio ilifaa kufanyiwa maintenance wakati wa by-election Olkalau. Wajinga waliisha kenya, hao wajaluo wanatumika kama goons ndio wajinga wamebaki tuuu.",offensive,hate,"Insults a specific subset of people engaged in political violence ('hao wajaluo wanatumika kama goons ndio wajinga'), stopping short of condemning the entire community.",'wajaluo wanatumika kama goons ndio wajinga wamebaki' - Luos collectively called fools and tools.,True
2075089952719724946,p_hate_top,"President William Ruto extended the olice branch to Luos, and ever since kikuyus are convinced that he is the devil himself.... thats the reality, if you dont believe me, go back and see what kikuyus were saying during the 2023 Anti finance bill protests Wamunyoro luos are scum",neither,hate,Appears to be quoting or referencing what another community was saying ('see what kikuyus were saying... luos are scum') rather than expressing the hate directly.,'luos are scum' - explicit dehumanizing collective contempt for Luos as a community.,True
2074804248919822526,p_hate_top,"@therealantoh We don't need luos either, we know half of your population don't vote",neither,hate,"Electoral arithmetic and alliance talk regarding a voting bloc, not expressing ethnic contempt.","'We don't need luos either' - declares an entire ethnic community unwanted, NCIC ethnic contempt.",True
2078076791902568707,p_hate_top,"@Wakabando Unless Mkikuyu is the devil, coz going forth Gachagua and all this evilness will emerge.",neither,hate,"A hypothetical/hyperbolic statement ('Unless Mkikuyu is the devil') aimed primarily at a politician's actions, lacking collective contempt.",'Mkikuyu is the devil' - collective demonization of Kikuyu community,True
2077045039922839576,p_hate_top,"@skmusyoka you're afraid of giving the corrupt kalenjins at @IEBCKenya the final ultimatums of quiting the job if they bungle the elections, #DCP #RUTOMUSTGO #WANTAM",neither,hate,The phrase 'corrupt kalenjins at @IEBCKenya' targets specific electoral officials rather than the community as a whole.,'the corrupt kalenjins at @IEBCKenya' - attributes corruption to Kalenjins as a group.,True
2075645107739447414,lexicon,"@_KithureKindiki Yangu Iko, but nyoka na mayai yake lazima iende",hate,offensive,'nyoka na mayai yake lazima iende' - coded language calling for the removal of opponents and their offspring.,"'nyoka na mayai yake lazima iende' - snake and eggs must go, unclear ethnic target.",True
2077816999372112226,p_hate_top,@Dennis_Itumbi02 The only people who you can buy are luhyas and luos. But they have been educated. 2027 will be a long year for Ruto. By September he will be nursing a heart attack at Mama Lucy hospital because of the election results. Raundi hii mtakiona,neither,hate,"Attributes historical susceptibility to being bought to two communities but mitigates it by stating they 'have been educated', leaning towards political commentary.",'The only people who you can buy are luhyas and luos' - collective attribution of corruption/being buyable to two ethnic communities.,True
2074789279843201058,nli_tail,KASONGO ANAMEZEA MATE MASHAMBA NA MALI YA WAKIKUYU GACHAGUA EXPOSES!!,neither,hate,"Sensationalist news headline summarising a politician's claim about land, not expressing hate directly.",'KASONGO' (ethnic slur) framed as coveting Wakikuyu property - incites ethnic animosity.,True
2078652119587201483,p_hate_top,@DrOparanya These are the foolish luhyas who think they can fight their son edwin sifuna openly and recklessly. ODM has died politically yet this old luhyas still want us to support ruto?? Hii wivu ya waluhya ni real. Mzee you are making political miscalculation like your senile oburu,hate,offensive,Expands criticism of politicians into a collective negative attribution about the community ('Hii wivu ya waluhya ni real').,"'foolish luhyas who think they can fight their son' targets specific Luhya political actors opposing Sifuna, not the whole community.",True
2077894691744292913,p_hate_top,"@mwalimuken @WehliyeMohamed 22% of mt kenya including me voted for Baba, Luos failed to turn up for him in 2022.. You guys are frauds and hipocrites. Go ahead vote for Ruto and let's see mt Kenya fail as you hope. Atleast we have orengo, Kalonzo, Sifuna, Matiangi who believe in a better Kenya like us",neither,hate,"'You guys are frauds and hipocrites' is directed at the individuals the author is replying to during a debate about ethnic voting patterns, not the community as a whole.",'Luos failed to turn up... You guys are frauds and hipocrites' - collective negative attribution.,True
2078257191652384996,p_hate_top,@davidjesse_ No he should stay with kindiki to proof that gema is just kikuyu enslaving other tribes pretending gema is something beneficial to everyone yet they can't support someone from gema who is non kikuyu.,neither,hate,"Criticism of the GEMA coalition's political structure ('gema is just kikuyu enslaving other tribes'), which condemns political dominance rather than stirring up ethnic hatred.",'gema is just kikuyu enslaving other tribes' - collective accusation of oppression.,True
2074599513210442082,p_hate_top,@_fels1 Wajaluo enyewe mko na shida. Hii ndio kazi mmeachiwa kufanya na huyo mnandi.,neither,hate,Saying a community 'has a problem' ('mko na shida') is a generic expression rather than severe collective ethnic contempt.,'Wajaluo enyewe mko na shida' - attributes collective problem to Luos as a group.,True
2076958085734605134,p_hate_top,#OlKalouDecides to kick the kalenjin stupid govt out #rutomustgo #wantam #DCP #SAMMYNGOTHO,neither,hate,"Harshly criticizes the 'kalenjin stupid govt', attacking the government rather than the community itself.",'kalenjin stupid govt' - attaches 'stupid' directly to ethnic identifier.,True
2078796447047401779,p_hate_top,wantam people are insufferable.,hate,offensive,Collectively attacks 'wantam people' as 'insufferable'.,"'wantam people are insufferable' - political movement identifier, not clearly ethnic targeting.",True
2077303444054982859,p_hate_top,@Pchumba__sawe Youre nandi tribalistic piece of shiet..murkomen sio mkipsigis but i support him,hate,offensive,Attacks an individual using an ethnic identifier as a slur: 'nandi tribalistic piece of shiet'.,"'Youre nandi tribalistic piece of shiet' - personal insult directed at individual, not group attack.",True
2078377931303248119,p_hate_top,@ColloGichuru @SaginiJojez @Asamoh_ According to you Lughya’s are stupid enough to unite with luos as opposed to supporting their own Sifuna,neither,hate,Challenges an opponent's premise about a voting bloc ('According to you Lughya’s are stupid enough') rather than expressing the contempt directly.,'Lughya's are stupid enough' - collective attribution of stupidity to Luhyas as a group for their political choices.,True
2078177578414694722,p_hate_top,"@Kibet_bull ! The only reason Raila never became President was because Kikuyus led by Mwai Kibaki and Martha Karua stole the ballot in 2007 , against the will of the People of Kenya.",hate,neither,'Kikuyus led by Mwai Kibaki... stole the ballot' holds the entire ethnic community responsible for the alleged political crimes of its leaders.,"Accuses named politicians (Kibaki, Karua) of stealing an election, not an attack on Kikuyus as a group.",True
2077738616936079831,p_hate_top,Rigathi Gachagua: Shame on you Moses Kuria for organizing gangs and goons. Our people have really suffered under your hands. How much money do you Kikuyu traitors need from Ruto to betray your people and turn against them?,neither,hate,"Criticizes specific politicians ('Moses Kuria', 'Kikuyu traitors') for their actions rather than attacking the community.",'you Kikuyu traitors' - group-based attack branding ethnic category as traitors.,True
2074904089847116088,p_hate_top,"@KarungoThangwa Watu wa wamunyoro mko used to wamitego's garbage hadi mkiona maendeleo mnaona miracles, nyinyi ni mafala Sana.",offensive,hate,"Abusive language ('nyinyi ni mafala Sana') directed at supporters from a specific area, but lacks a clear protected ethnic characteristic.",'nyinyi ni mafala Sana' - collective attribution of foolishness to regional/ethnic group.,True
2075176797340102829,p_hate_top,"I have said many times that some Africans are actually savages and love killing one another. That why they justify mob justice. The guy below is John Kalange who lost his life after Mombasa residents accused him of stealing their private parts. Akili za uchawi! Just accusations,They killed him without a trial! Late they found it was a lie .",hate,offensive,"Describes Africans collectively as 'savages' who 'love killing one another', combining ethnic targeting with dehumanisation.","'some Africans are actually savages' - crude generalization in the context of condemning mob justice, not NCIC-standard group-based hate.",True
2074904507524248007,p_hate_top,@ivymuthe If this IDIOT👇👇👇👇 from Kikuyu community is how some KENYANS reason We have a problem Now the fool from Wamunyoro has inspired his cunts to target other Africans Hakuna watu Wajinga kama hawa watu wa gachagua,offensive,hate,"Abusive and vulgar attacks ('IDIOT', 'cunts', 'watu Wajinga') directed at a politician and his supporters ('watu wa gachagua'), rather than the ethnic community as a whole.",'IDIOT from Kikuyu community' and 'Hakuna watu Wajinga kama hawa watu wa gachagua' - attributes stupidity to Gachagua's ethnic community.,True
2078627216460575193,p_hate_top,"RT @Kibet_bull: A controversial Kalenjin radio caller applauds kipisigis who had gone to Wamunyoro. He reveals how property including tractors belonging to residents of Angata Barikoi were destroyed, kipsigis living in hemas and pretending to be in government. How kipsigis leaders aided the grabbing of Samburet,Chelimo and Angata Barikoi land. He also says better kalenjins not to vote again.",neither,hate,"Factual or critical reporting of political events and leadership actions within a community, without expressing ethnic contempt.",'kipsigis living in hemas and pretending...how kipsigis leaders aided the grabbing' - collective responsibility attributed to Kipsigis for land grabbing.,True
2076374704286535912,p_hate_top,@AokoOtieno_ Tutam luo brokers ndio hao with zero development for their people as sharp regions eat big,neither,hate,"Criticism of political 'brokers' for failing their people, which targets leaders and not the ethnic group itself.",'luo brokers...with zero development' - collective negative attribution characterizing Luo leaders as exploitative brokers.,True
2078777466915639784,p_hate_top,"@Kihoto13840421 @Kenyans In Ol-Kalau, the ignorant Kikuyus elected a man from a party led by a group of foolish crooks who have no agenda, or articulated solutions for the economic challenges Kenyans face, driven solely by tribalism. A foolish person is likely to be a tribalist, as tribalism often stems-",neither,hate,"Criticises the voters of a specific constituency ('ignorant Kikuyus' in Ol-Kalau) for their electoral choices, rather than attacking the entire ethnic community.",'the ignorant Kikuyus elected' and 'foolish crooks' - attributes collective ignorance to Kikuyu community.,True
2076262757708529686,p_hate_top,Eloi!Baba Amka and see what state funeral has caused your community they are now goons When did we go so low as luos going to attack your own yawa!! #SisiNdioSifuna,neither,hate,Internal community despair ('when did we go so low as luos') rather than an expression of contempt intended to stir up ethnic hatred.,'your community they are now goons' + 'When did we go so low as luos' - collective characterization.,True
2078294448149041600,nli_tail,RT @Dr_AustinOmondi: On Election Day Central Kenya close bars and businesses to go vote. In Luo Nyanza people use the time to galavant in the estate and villages treating it as a mini Christmas instead of voting. We really let Baba down.,neither,hate,"Ethnic-bloc voting analysis expressing frustration at voter apathy, not collective contempt: 'treating it as a mini Christmas instead of voting'.",'In Luo Nyanza people... treating it as a mini Christmas instead of voting' - collective attribution of civic irresponsibility to Luo community; NCIC ethnic contempt.,True
2073722681346687450,p_hate_top,Wamunyoro tribal bigots must respect our referee!,neither,hate,"Attacks specific political opponents as 'tribal bigots' using a coded term ('Wamunyoro'), but does not condemn the entire ethnic group.",'Wamunyoro tribal bigots' - ethnic label used as collective attack.,True
2072779756295139777,nli_tail,"@MwangiHub But when we call you out for faking your own abduction to gain political sympathy, you start yapping like a dog being castrated,you're just a wamunyoro lapdog",offensive,hate,'yapping like a dog being castrated' - vulgar and abusive language aimed at an individual.,"'wamunyoro lapdog' - insult tied to ethnic/regional marker, making it ethnic targeting rather than pure personal insult.",True
